hungry_0_0.wav,0.49763360619544983,0.008333468809723854,1911.4749205103324,1629.8352742048885,3607.556903545673,0.11374699519230769,-412.5845031738281,140.6226043701172,-78.81610870361328,30.13162612915039,-33.00518035888672,33.11442565917969,-10.075641632080078,22.333049774169922,-11.533343315124512,-5.001927852630615,20.706167221069336,-16.585153579711914,8.553166389465332,-11.372085571289062,5.717177867889404,1.6058844327926636,2.4760196208953857,-0.4848719835281372,-5.088536739349365,3.936495780944824,hungry
hungry_0_1.wav,0.31271645426750183,0.0964667946100235,2373.8648880528385,1549.5391164909668,3914.1565880408652,0.1627478966346154,-256.07574462890625,50.91620635986328,-104.4811782836914,21.164339065551758,-14.781761169433594,16.82410430908203,-17.035009384155273,20.89821434020996,-11.600163459777832,1.1544053554534912,4.172120094299316,-21.73984718322754,11.760918617248535,-8.281604766845703,12.958505630493164,9.181944847106934,8.325441360473633,0.7001227736473083,-6.669661998748779,1.9414985179901123,hungry
hungry_0_2.wav,0.24660596251487732,0.11229819059371948,2256.3525539434218,1676.870916463771,4030.7671649639424,0.128369140625,-275.5995178222656,46.44965362548828,-87.00778198242188,18.36968421936035,-19.181421279907227,14.272333145141602,-17.160396575927734,27.638187408447266,-11.893280029296875,-6.967746734619141,2.958998203277588,-17.127180099487305,12.610084533691406,-6.240647792816162,25.427091598510742,12.574850082397461,13.17442512512207,8.84994125366211,-3.155221939086914,10.402690887451172,hungry
hungry_0_3.wav,0.33952534198760986,0.09861040860414505,2426.2110797704004,1544.056989114422,3910.6781475360576,0.1658653846153846,-231.04103088378906,63.65959167480469,-112.38704681396484,29.588584899902344,-22.771089553833008,13.929524421691895,-19.39512062072754,21.714086532592773,-10.464092254638672,-5.698502063751221,-2.9230597019195557,-19.5218505859375,11.78809642791748,-4.382725715637207,21.028104782104492,5.370877742767334,5.9666242599487305,-4.2837371826171875,-6.099944114685059,4.506306171417236,hungry
hungry_0_4.wav,0.24621601402759552,0.06229397654533386,2016.6986099186558,1508.6532533252375,3515.709510216346,0.11950120192307692,-286.8280029296875,76.46807098388672,-97.55574035644531,9.300261497497559,-36.04684829711914,20.575515747070312,-9.467574119567871,17.882522583007812,-3.7038779258728027,-15.592905044555664,-0.4909914433956146,-15.456631660461426,8.579997062683105,-3.7014756202697754,15.23676872253418,7.315352439880371,-0.17982153594493866,-0.8251685500144958,-4.54634428024292,9.38193416595459,hungry
hungry_0_5.wav,0.20529747009277344,0.13084223866462708,2112.363461691075,1376.7320748070815,3195.7806755514707,0.12069163602941177,-164.08749389648438,99.41371154785156,-125.4961929321289,28.56597137451172,-46.4496955871582,-4.610889434814453,-30.914615631103516,27.143342971801758,-3.651482343673706,-9.887849807739258,-18.534164428710938,-19.15892219543457,13.084662437438965,-0.9519934058189392,26.491485595703125,-4.212042331695557,-2.120290756225586,-22.204574584960938,-8.208256721496582,12.03848648071289,hungry
hungry_1_0.wav,0.4262465238571167,0.017355933785438538,2016.366809408018,1829.4012293858063,4125.76171875,0.11135066105769231,-392.6848449707031,92.1086654663086,-30.352256774902344,23.052146911621094,-26.121490478515625,1.9444681406021118,-22.64111328125,-2.2948808670043945,-7.730825424194336,-8.802444458007812,-6.523932456970215,-17.19773292541504,-4.183516979217529,-11.731122016906738,1.431304693222046,-2.9982547760009766,3.0523910522460938,-4.4533562660217285,-9.681694984436035,-9.502044677734375,hungry
hungry_1_1.wav,0.2393311709165573,0.05411321297287941,2828.276190973025,1754.1492267104743,4827.992600661058,0.19920748197115384,-294.6435546875,50.1029052734375,-72.94297790527344,48.26759338378906,-50.284141540527344,15.840097427368164,-34.06414031982422,2.5241401195526123,-10.93652057647705,-1.2647690773010254,-16.361894607543945,-18.75872230529785,12.578893661499023,-12.274635314941406,12.887566566467285,-4.143591403961182,6.360413551330566,-19.886669158935547,-14.431827545166016,-5.339736461639404,hungry
hungry_1_2.wav,0.31616225838661194,0.035295337438583374,2365.67500374609,1891.4535219660688,4574.066443810096,0.14510967548076922,-352.155517578125,78.0947265625,-40.53644943237305,29.45800018310547,-50.043643951416016,4.638035297393799,-29.06233787536621,2.621041774749756,-9.702072143554688,-2.951875686645508,-10.366122245788574,-24.483816146850586,0.46543556451797485,-13.485392570495605,8.75329303741455,-1.9604268074035645,5.326011657714844,-11.381815910339355,-12.133980751037598,-10.4495210647583,hungry
hungry_1_3.wav,0.2891083061695099,0.0346037782728672,2268.2713620853892,1838.6112878730794,4399.647498497596,0.13757887620192308,-358.8923645019531,78.39175415039062,-53.46246337890625,20.30994415283203,-46.58277893066406,11.903453826904297,-28.347475051879883,5.154664993286133,-14.489200592041016,-8.265335083007812,-7.295284748077393,-22.340730667114258,-0.1776198148727417,-8.635430335998535,12.305371284484863,1.8284637928009033,12.201529502868652,-18.022581100463867,-22.230968475341797,-11.388311386108398,hungry
hungry_1_4.wav,0.3074903190135956,0.04772881790995598,2743.2961428105605,1806.6890956617679,4833.458721454327,0.20032301682692308,-283.0279541015625,49.91935729980469,-73.17303466796875,18.549331665039062,-44.67936706542969,10.48885440826416,-35.92961883544922,1.7109347581863403,-5.350838661193848,-4.004648685455322,-10.939627647399902,-17.036170959472656,0.20819233357906342,-17.635498046875,7.744452476501465,-7.326562404632568,4.98577880859375,-9.55133056640625,-8.177690505981445,-7.5949249267578125,hungry
hungry_1_5.wav,0.29922181367874146,0.0638069361448288,2523.7617297404845,1838.6087337373604,4778.083190917969,0.15025634765625,-330.52874755859375,43.99272537231445,-62.23469161987305,19.267847061157227,-48.042564392089844,19.785934448242188,-21.477020263671875,1.7307376861572266,-15.435571670532227,-5.120430946350098,-9.099016189575195,-24.98349380493164,10.704170227050781,6.065436363220215,20.904186248779297,0.8306933641433716,-6.856036186218262,-27.86310386657715,-13.399896621704102,-2.2273995876312256,hungry
hungry_10_0.wav,0.37867051362991333,0.049886561930179596,1968.359726703847,1703.1480938475356,3794.9785907451924,0.11304086538461539,-389.47943115234375,69.75151062011719,-38.63577651977539,2.9406380653381348,-33.641300201416016,-16.941394805908203,-20.269887924194336,-4.928229331970215,-6.197714328765869,-8.50859260559082,-4.872679710388184,-15.846863746643066,-7.275423526763916,-14.264887809753418,-7.3158416748046875,-4.066812038421631,-1.4012647867202759,3.948336124420166,3.23366379737854,2.509854316711426,hungry
hungry_10_1.wav,0.44619327783584595,0.04530611261725426,1903.6933477127557,1707.11806452248,3723.173640324519,0.11236102764423077,-380.7177429199219,80.99253845214844,-40.105628967285156,2.2129194736480713,-33.87538528442383,-14.986124992370605,-24.26898193359375,-6.542730808258057,-8.681949615478516,-10.45120906829834,-6.800510406494141,-17.69110679626465,-5.467353343963623,-17.57845687866211,-10.190792083740234,-7.125348091125488,-5.5283589363098145,5.995609283447266,6.8594770431518555,5.204362392425537,hungry
hungry_10_2.wav,0.6061363220214844,0.0017921165563166142,2354.77424896053,2046.1166325724307,5002.1630859375,0.16070838341346153,-498.8546142578125,123.9849853515625,-62.476806640625,47.113609313964844,-63.642547607421875,23.683271408081055,-40.23322296142578,7.953561782836914,-20.331275939941406,-8.8333101272583,-6.7305145263671875,-19.914216995239258,4.976194381713867,-23.757448196411133,5.4205708503723145,-21.013668060302734,-1.9020256996154785,-10.770135879516602,-6.136297225952148,-4.990431785583496,hungry
